symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,rr_ratio,session,day_of_week
NAS100.,SHORT,2026-03-19 07:35:00,2026-03-19 08:40:00,24441.16,24403.285,24460.0975,24403.285,1.9,71.96249999999999,TP,2.0,ASIA,3
DJ30.,LONG,2026-03-19 13:15:00,2026-03-19 14:20:00,46229.05,46134.66785714286,46134.66785714286,46465.00535714287,0.5,-47.191071428573196,SL,2.5,EUROPE,3
NAS100.,LONG,2026-03-19 13:05:00,2026-03-19 14:20:00,24419.16,24359.95464285714,24359.95464285714,24567.17339285715,0.8,-47.364285714286964,SL,2.5,EUROPE,3
SP500.,LONG,2026-03-19 13:05:00,2026-03-19 14:20:00,6623.88,6609.459285714285,6609.459285714285,6659.931785714287,3.3,-47.588357142859145,SL,2.5,EUROPE,3
NAS100.,SHORT,2026-03-20 03:05:00,2026-03-20 03:10:00,24424.76,24451.456428571426,24451.456428571426,24371.367142857143,1.2,-32.035714285713034,SL,2.0,ASIA,4
NAS100.,SHORT,2026-03-20 03:25:00,2026-03-20 04:05:00,24404.51,24436.747499999998,24436.747499999998,24340.035,0.9,-29.013749999999344,SL,2.0,ASIA,4
SP500.,SHORT,2026-03-20 03:50:00,2026-03-20 04:05:00,6622.03,6629.132142857143,6629.132142857143,6607.825714285714,4.3,-30.539214285714934,SL,2.0,ASIA,4
DJ30.,SHORT,2026-03-20 06:50:00,2026-03-20 08:00:00,46172.35,46124.56428571429,46196.24285714285,46124.56428571429,1.0,47.78571428571013,TP,2.0,ASIA,4
SP500.,SHORT,2026-03-20 06:35:00,2026-03-20 08:00:00,6625.35,6616.628571428573,6629.710714285714,6616.628571428573,5.6,48.83999999999214,TP,2.0,ASIA,4
DJ30.,LONG,2026-03-20 11:05:00,2026-03-20 11:25:00,46196.05,46150.889285714286,46150.889285714286,46308.95178571429,0.7,-31.612500000002182,SL,2.5,EUROPE,4
NAS100.,LONG,2026-03-20 11:10:00,2026-03-20 11:25:00,24422.51,24394.090357142857,24394.090357142857,24493.55910714285,1.2,-34.10357142856956,SL,2.5,EUROPE,4
SP500.,LONG,2026-03-20 11:05:00,2026-03-20 11:25:00,6627.15,6619.958571428572,6619.958571428572,6645.128571428568,4.7,-33.79971428570889,SL,2.5,EUROPE,4
NAS100.,SHORT,2026-03-20 12:15:00,2026-03-20 12:50:00,24325.26,24225.639464285712,24365.108214285712,24225.639464285712,0.6,59.772321428571736,TP,2.5,EUROPE,4
SP500.,SHORT,2026-03-20 12:15:00,2026-03-20 12:50:00,6605.28,6581.53267857143,6614.778928571428,6581.53267857143,2.5,59.36830357142526,TP,2.5,EUROPE,4
DJ30.,SHORT,2026-03-20 12:15:00,2026-03-20 13:00:00,46022.35,45852.42589285715,46090.31964285714,45852.42589285715,0.3,50.977232142854334,TP,2.5,EUROPE,4
DJ30.,SHORT,2026-03-23 02:40:00,2026-03-23 03:10:00,45592.35,45638.807142857135,45638.807142857135,45499.435714285726,0.8,-37.165714285708965,SL,2.0,ASIA,0
NAS100.,LONG,2026-03-23 05:00:00,2026-03-23 05:45:00,23863.35,23821.20714285714,23821.20714285714,23947.635714285716,0.8,-33.714285714286966,SL,2.0,ASIA,0
SP500.,LONG,2026-03-23 05:00:00,2026-03-23 05:45:00,6505.45,6495.740714285714,6495.740714285714,6524.868571428572,3.8,-36.895285714287276,SL,2.0,ASIA,0
SP500.,SHORT,2026-03-23 06:05:00,2026-03-23 06:55:00,6494.45,6479.987857142857,6501.681071428571,6479.987857142857,4.2,60.74099999999926,TP,2.0,ASIA,0
DJ30.,SHORT,2026-03-23 06:15:00,2026-03-23 08:30:00,45548.35,45448.20714285714,45598.421428571426,45448.20714285714,0.6,60.08571428571304,TP,2.0,ASIA,0
DJ30.,LONG,2026-03-23 12:20:00,2026-03-23 12:30:00,45405.35,45325.517857142855,45325.517857142855,45604.93035714286,0.5,-39.91607142857174,SL,2.5,EUROPE,0
NAS100.,LONG,2026-03-23 12:15:00,2026-03-23 12:30:00,23750.85,23698.658928571425,23698.658928571425,23881.327678571433,0.8,-41.75285714285856,SL,2.5,EUROPE,0
SP500.,LONG,2026-03-23 12:20:00,2026-03-23 12:30:00,6473.25,6461.25,6461.25,6503.25,3.5,-42.0,SL,2.5,EUROPE,0
NAS100.,SHORT,2026-03-23 13:35:00,2026-03-23 13:50:00,23658.6,23710.023214285713,23710.023214285713,23530.041964285712,0.5,-25.711607142857247,SL,2.5,EUROPE,0
SP500.,SHORT,2026-03-23 13:20:00,2026-03-23 13:50:00,6455.25,6467.0775,6467.0775,6425.68125,2.5,-29.56875000000082,SL,2.5,EUROPE,0
NAS100.,LONG,2026-03-24 02:20:00,2026-03-24 02:30:00,24297.41,24274.588571428572,24274.588571428572,24343.052857142855,1.0,-22.821428571427532,SL,2.0,ASIA,1
SP500.,LONG,2026-03-24 02:55:00,2026-03-24 03:00:00,6601.35,6595.350714285714,6595.350714285714,6613.3485714285725,3.7,-22.19735714285853,SL,2.0,ASIA,1
NAS100.,LONG,2026-03-24 09:10:00,2026-03-24 10:00:00,24115.41,24231.901071428572,24068.81357142857,24231.901071428572,0.4,46.59642857142899,TP,2.5,EUROPE,1
DJ30.,SHORT,2026-03-24 12:30:00,2026-03-24 12:55:00,46131.05,46225.45892857143,46225.45892857143,45895.02767857143,0.2,-18.881785714285797,SL,2.5,EUROPE,1
SP500.,SHORT,2026-03-24 12:35:00,2026-03-24 12:55:00,6575.32,6588.388214285714,6588.388214285714,6542.649464285714,1.9,-24.829607142856638,SL,2.5,EUROPE,1
NAS100.,SHORT,2026-03-24 12:40:00,2026-03-24 16:05:00,24212.61,24078.248392857146,24266.354642857143,24078.248392857146,0.4,53.744642857142026,TP,2.5,EUROPE,1
NAS100.,SHORT,2026-03-25 05:00:00,2026-03-25 06:15:00,24214.21,24147.592142857146,24247.518928571426,24147.592142857146,0.7,46.63249999999752,TP,2.0,ASIA,2
SP500.,SHORT,2026-03-25 05:10:00,2026-03-25 07:05:00,6597.72,6605.502857142857,6605.502857142857,6582.154285714288,3.3,-25.683428571425793,SL,2.0,ASIA,2
DJ30.,SHORT,2026-03-25 05:35:00,2026-03-25 07:15:00,46485.05,46529.65,46529.65,46395.850000000006,0.5,-22.299999999999272,SL,2.0,ASIA,2
DJ30.,LONG,2026-03-25 07:45:00,2026-03-25 08:50:00,46554.35,46525.892857142855,46525.892857142855,46611.264285714286,0.9,-25.611428571429133,SL,2.0,ASIA,2
NAS100.,LONG,2026-03-25 07:55:00,2026-03-25 08:50:00,24239.21,24219.895714285714,24219.895714285714,24277.83857142857,1.3,-25.10857142857021,SL,2.0,ASIA,2
SP500.,LONG,2026-03-25 07:45:00,2026-03-25 08:50:00,6609.27,6604.873214285714,6604.873214285714,6618.063571428573,5.8,-25.501357142859522,SL,2.0,ASIA,2
NAS100.,SHORT,2026-03-25 09:30:00,2026-03-25 09:40:00,24153.46,24177.856428571427,24177.856428571427,24092.468928571427,0.7,-17.07749999999978,SL,2.5,EUROPE,2
SP500.,SHORT,2026-03-25 09:30:00,2026-03-25 09:40:00,6594.88,6600.386071428572,6600.386071428572,6581.11482142857,3.3,-18.170035714287224,SL,2.5,EUROPE,2
DJ30.,SHORT,2026-03-25 09:30:00,2026-03-25 09:45:00,46464.35,46498.989285714284,46498.989285714284,46377.75178571428,0.5,-17.319642857142753,SL,2.5,EUROPE,2
DJ30.,LONG,2026-03-25 11:00:00,2026-03-25 11:50:00,46615.55,46558.76428571429,46558.76428571429,46757.51428571428,0.2,-11.357142857142026,SL,2.5,EUROPE,2
SP500.,LONG,2026-03-25 11:00:00,2026-03-25 11:55:00,6619.45,6611.212142857143,6611.212142857143,6640.044642857143,1.5,-12.356785714285706,SL,2.5,EUROPE,2
NAS100.,LONG,2026-03-25 11:00:00,2026-03-25 12:45:00,24273.41,24236.531428571427,24236.531428571427,24365.60642857143,0.3,-11.063571428571958,SL,2.5,EUROPE,2
DJ30.,SHORT,2026-03-25 13:30:00,2026-03-25 14:00:00,46539.05,46601.364285714284,46601.364285714284,46383.2642857143,0.1,-6.231428571428115,SL,2.5,EUROPE,2
DJ30.,LONG,2026-03-26 03:40:00,2026-03-26 03:50:00,46455.35,46415.03214285715,46415.03214285715,46535.9857142857,0.2,-8.06357142857014,SL,2.0,ASIA,3
NAS100.,LONG,2026-03-26 03:30:00,2026-03-26 03:50:00,24218.91,24188.099285714285,24188.099285714285,24280.53142857143,0.2,-6.162142857143045,SL,2.0,ASIA,3
SP500.,LONG,2026-03-26 03:35:00,2026-03-26 03:50:00,6599.35,6592.865714285715,6592.865714285715,6612.318571428572,1.3,-8.42957142857149,SL,2.0,ASIA,3
DJ30.,LONG,2026-03-26 07:05:00,2026-03-26 07:50:00,46431.35,46391.15,46391.15,46511.74999999999,0.1,-4.019999999999709,SL,2.0,ASIA,3
DJ30.,SHORT,2026-03-26 08:05:00,2026-03-26 09:00:00,46348.35,46270.76964285715,46379.38214285714,46270.76964285715,0.2,15.516071428569559,TP,2.5,EUROPE,3
NAS100.,SHORT,2026-03-26 08:10:00,2026-03-26 09:00:00,24123.71,24064.687678571427,24147.31892857143,24064.687678571427,0.2,11.804464285714495,TP,2.5,EUROPE,3
SP500.,SHORT,2026-03-26 08:05:00,2026-03-26 09:00:00,6580.6,6567.847321428572,6585.701071428572,6567.847321428572,1.2,15.303214285713693,TP,2.5,EUROPE,3
